Date,Open,High,Low,Close,Adj Close
2020/7/9,9427.994141,9431.378906,9234.999023,9277.967773,9277.967773
2020/7/10,9273.357422,9287.47168,9118.001953,9278.807617,9278.807617
2020/7/11,9277.511719,9293.532227,9199.485352,9240.34668,9240.34668
2020/7/12,9241.054688,9319.418945,9197.450195,9276.5,9276.5
2020/7/13,9277.205078,9306.405273,9224.292969,9243.614258,9243.614258
2020/7/14,9238.703125,9283.841797,9171.661133,9243.213867,9243.213867
2020/7/15,9241.897461,9275.325195,9171.933594,9192.836914,9192.836914
2020/7/16,9191.980469,9214.3125,9088.947266,9132.227539,9132.227539
2020/7/17,9131.8125,9182.253906,9089.202148,9151.392578,9151.392578
2020/7/18,9151.183594,9230.983398,9100.824219,9159.040039,9159.040039
2020/7/19,9158.005859,9201.398438,9097.632813,9185.817383,9185.817383
2020/7/20,9187.220703,9214.270508,9137.509766,9164.231445,9164.231445
2020/7/21,9162.514648,9407.262695,9149.389648,9374.887695,9374.887695
2020/7/22,9375.080078,9530.518555,9319.65332,9525.363281,9525.363281
2020/7/23,9527.141602,9610.24707,9483.003906,9581.072266,9581.072266
2020/7/24,9585.514648,9623.336914,9481.454102,9536.892578,9536.892578
2020/7/25,9539.485352,9704.556641,9530.211914,9677.113281,9677.113281
2020/7/26,9680.234375,10023.80762,9652.847656,9905.166992,9905.166992
2020/7/27,9905.217773,11298.22168,9903.969727,10990.87305,10990.87305
2020/7/28,11017.46387,11204.32715,10632.63184,10912.82324,10912.82324
2020/7/29,10912.95313,11304.39746,10856.1416,11100.46777,11100.46777
2020/7/30,11099.83301,11169.35645,10895.45508,11111.21387,11111.21387
2020/7/31,11110.21094,11415.86426,10987.05371,11323.4668,11323.4668
2020/8/1,11322.57031,11794.77539,11239.68262,11759.59277,11759.59277
2020/8/2,11758.76465,12034.14453,11018.12988,11053.61426,11053.61426
2020/8/3,11043.76856,11453.0791,11012.41504,11246.34863,11246.34863
2020/8/4,11246.20313,11385.38184,11094.14551,11205.89258,11205.89258
2020/8/5,11203.82324,11786.61719,11158.28516,11747.02246,11747.02246
2020/8/6,11749.87109,11902.33594,11598.71387,11779.77344,11779.77344
2020/8/7,11778.89453,11898.03809,11408.59375,11601.47266,11601.47266
2020/8/8,11604.55371,11800.06445,11558.43164,11754.0459,11754.0459
2020/8/9,11737.3252,11806.05664,11548.78418,11675.73926,11675.73926
2020/8/10,11662.25684,12045.14063,11662.25684,11878.11133,11878.11133
2020/8/11,11881.64746,11932.71094,11195.70898,11410.52539,11410.52539
2020/8/12,11404.59668,11748.39648,11249.60547,11584.93457,11584.93457
2020/8/13,11588.40527,11796.39648,11216.87207,11784.1377,11784.1377
2020/8/14,11772.65918,12150.99414,11685.45508,11768.87109,11768.87109
2020/8/15,11768.69727,11963.20313,11768.69727,11865.69824,11865.69824
2020/8/16,11866.68555,11934.90137,11737.18848,11892.80371,11892.80371
2020/8/17,11895.6582,12359.05664,11806.69629,12254.40234,12254.40234
2020/8/18,12251.89551,12335.70703,11954.52539,11991.2334,11991.2334
2020/8/19,11990.88477,12028.92383,11687.33301,11758.2832,11758.2832
2020/8/20,11761.5,11900.41113,11710.06348,11878.37207,11878.37207
2020/8/21,11878.02637,11899.25977,11564.97949,11592.48926,11592.48926
2020/8/22,11585.47754,11689.40723,11448.80566,11681.8252,11681.8252
2020/8/23,11679.69629,11713.42969,11559.9209,11664.84766,11664.84766
2020/8/24,11663.68945,11807.63184,11623.25,11774.5957,11774.5957
2020/8/25,11773.58887,11778.29981,11189.85059,11366.13477,11366.13477
2020/8/26,11366.89453,11530.05273,11296.99316,11488.36328,11488.36328
2020/8/27,11485.6084,11570.78613,11185.94141,11323.39746,11323.39746
2020/8/28,11325.2959,11545.61523,11316.42285,11542.5,11542.5
2020/8/29,11541.05469,11585.64063,11466.29297,11506.86523,11506.86523
2020/8/30,11508.71387,11715.26465,11492.38184,11711.50586,11711.50586
2020/8/31,11713.30664,11768.87695,11598.31836,11680.82031,11680.82031
2020/9/1,11679.31641,12067.08106,11601.12891,11970.47852,11970.47852
2020/9/2,11964.82324,11964.82324,11290.79395,11414.03418,11414.03418
2020/9/3,11407.19141,11443.02246,10182.46484,10245.29688,10245.29688
2020/9/4,10230.36523,10663.91992,10207.94043,10511.81348,10511.81348
2020/9/5,10512.53027,10581.57129,9946.675781,10169.56738,10169.56738
2020/9/6,10167.2168,10353.92773,10056.88574,10280.35156,10280.35156
2020/9/7,10280.99805,10399.15332,9916.493164,10369.56348,10369.56348
2020/9/8,10369.30664,10414.77539,9945.110352,10131.5166,10131.5166
2020/9/9,10134.15137,10350.54297,10017.25098,10242.34766,10242.34766
2020/9/10,10242.33008,10503.91211,10238.13574,10363.13867,10363.13867
2020/9/11,10369.02832,10434.92285,10140.83691,10400.91504,10400.91504
2020/9/12,10409.86133,10578.83789,10292.38672,10442.1709,10442.1709
2020/9/13,10452.39941,10577.21484,10224.33008,10323.75586,10323.75586
2020/9/14,10328.73438,10800.01074,10266.00879,10680.83789,10680.83789
2020/9/15,10677.75488,10938.63184,10656.45996,10796.95117,10796.95117
2020/9/16,10797.76172,11100.12402,10704.88477,10974.90527,10974.90527
2020/9/17,10973.25195,11037.4209,10774.62793,10948.99023,10948.99023
2020/9/18,10951.82031,11034.9082,10829.65723,10944.58594,10944.58594
2020/9/19,10933.75293,11134.09277,10909.61816,11094.34668,11094.34668
2020/9/20,11095.87012,11095.87012,10814.47754,10938.27148,10938.27148
2020/9/21,10934.92578,10988.30469,10380.26074,10462.25977,10462.25977
2020/9/22,10459.62402,10568.07715,10382.72656,10538.45996,10538.45996
2020/9/23,10535.49219,10537.82813,10197.86523,10246.18652,10246.18652
2020/9/24,10248.78613,10771.05664,10231.49023,10760.06641,10760.06641
2020/9/25,10761.10938,10777.69629,10578.91406,10692.7168,10692.7168
2020/9/26,10695.5752,10772.99902,10667.28125,10750.72363,10750.72363
2020/9/27,10746.89258,10803.97656,10622.92188,10775.26953,10775.26953
2020/9/28,10776.61328,10945.34766,10703.89356,10709.65234,10709.65234
2020/9/29,10709.65039,10860.00098,10649.49512,10844.64063,10844.64063
2020/9/30,10843.87109,10847.25684,10669.32129,10784.49121,10784.49121
2020/10/1,10795.25488,10933.62402,10472.35645,10619.45215,10619.45215
2020/10/2,10619.82129,10657.83789,10416.68945,10575.97461,10575.97461
2020/10/3,10575.10059,10598.94043,10511.12988,10549.3291,10549.3291
2020/10/4,10550.44043,10686,10534.3916,10669.58301,10669.58301
2020/10/5,10676.5293,10793.50781,10634.60059,10793.33984,10793.33984
2020/10/6,10796.30664,10797.57813,10528.89063,10604.40625,10604.40625
2020/10/7,10603.35547,10680.50781,10562.50684,10668.96875,10668.96875
2020/10/8,10669.37109,10945.73731,10562.60645,10915.68555,10915.68555
2020/10/9,10927.91309,11102.67188,10846.85059,11064.45801,11064.45801
2020/10/10,11059.14258,11442.21094,11056.94043,11296.36133,11296.36133
2020/10/11,11296.08203,11428.81348,11288.62793,11384.18164,11384.18164
2020/10/12,11392.63574,11698.46777,11240.68652,11555.36328,11555.36328
2020/10/13,11548.71973,11548.98438,11321.22461,11425.89941,11425.89941
2020/10/14,11429.04785,11539.97754,11307.83106,11429.50684,11429.50684
2020/10/15,11426.60254,11569.91406,11303.60352,11495.34961,11495.34961
2020/10/16,11502.82813,11540.06152,11223.0127,11322.12305,11322.12305
2020/10/17,11322.12305,11386.26172,11285.3457,11358.10156,11358.10156
2020/10/18,11355.98242,11483.35938,11347.57813,11483.35938,11483.35938
2020/10/19,11495.03809,11799.09277,11408.29004,11742.03711,11742.03711
2020/10/20,11745.97461,11999.91797,11681.48047,11916.33496,11916.33496
2020/10/21,11913.07715,13184.56641,11900.92871,12823.68945,12823.68945
2020/10/22,12801.63574,13161.59375,12717.09375,12965.8916,12965.8916
2020/10/23,12971.54883,13015.96191,12752.64746,12931.53906,12931.53906
2020/10/24,12931.57422,13145.06641,12885.74707,13108.0625,13108.0625
2020/10/25,13108.06348,13329.18359,12910.06152,13031.17383,13031.17383
2020/10/26,13031.20117,13225.29785,12822.38281,13075.24805,13075.24805
2020/10/27,13075.24219,13759.66895,13060.83789,13654.21875,13654.21875
2020/10/28,13654.21484,13837.69531,12932.25098,13271.28516,13271.28516
2020/10/29,13271.29883,13612.04785,12980.05957,13437.88281,13437.88281
2020/10/30,13437.87402,13651.5166,13136.19824,13546.52246,13546.52246
2020/10/31,13546.53223,14028.21387,13457.53027,13780.99512,13780.99512
2020/11/1,13780.99512,13862.0332,13628.37793,13737.10938,13737.10938
2020/11/2,13737.03223,13808.32324,13243.16016,13550.48926,13550.48926
2020/11/3,13550.45117,13984.98145,13325.44141,13950.30078,13950.30078
2020/11/4,13950.48828,14218.7666,13580.47168,14133.70703,14133.70703
2020/11/5,14133.7334,15706.4043,14102.08887,15579.84863,15579.84863
2020/11/6,15579.72949,15903.4375,15226.83984,15565.88086,15565.88086
2020/11/7,15565.88086,15737.0957,14423.20313,14833.75391,14833.75391
2020/11/8,14833.75391,15637.32031,14744.11035,15479.56738,15479.56738
2020/11/9,15479.5957,15785.13672,14865.5293,15332.31543,15332.31543
2020/11/10,15332.35059,15450.3291,15124.95996,15290.90234,15290.90234
2020/11/11,15290.90918,15916.26074,15290.00684,15701.33984,15701.33984
2020/11/12,15701.29883,16305.00391,15534.77148,16276.34375,16276.34375
2020/11/13,16276.44043,16463.17773,15992.15234,16317.80859,16317.80859
2020/11/14,16317.80859,16317.80859,15749.19336,16068.13867,16068.13867
2020/11/15,16068.13965,16123.11035,15793.53418,15955.58789,15955.58789
2020/11/16,15955.57715,16816.18164,15880.70606,16716.11133,16716.11133
2020/11/17,16685.69141,17782.91992,16564.54492,17645.40625,17645.40625
2020/11/18,17645.19141,18393.94922,17352.90625,17804.00586,17804.00586
2020/11/19,17803.86133,18119.54688,17382.55469,17817.08984,17817.08984
2020/11/20,17817.08398,18773.22656,17765.79492,18621.31445,18621.31445
2020/11/21,18621.31641,18936.62109,18444.35938,18642.23242,18642.23242
2020/11/22,18642.23242,18688.96875,17671.38477,18370.00195,18370.00195
2020/11/23,18370.01758,18711.42578,18000.79688,18364.12109,18364.12109
2020/11/24,18365.01563,19348.27148,18128.65625,19107.46484,19107.46484
2020/11/25,19104.41016,19390.96484,18581.14648,18732.12109,18732.12109
2020/11/26,18729.83984,18866.28516,16351.03516,17150.62305,17150.62305
2020/11/27,17153.91406,17445.02344,16526.42383,17108.40234,17108.40234
2020/11/28,17112.93359,17853.93945,16910.65234,17717.41406,17717.41406
2020/11/29,17719.63477,18283.62891,17559.11719,18177.48438,18177.48438
2020/11/30,18178.32227,19749.26367,18178.32227,19625.83594,19625.83594
2020/12/1,19633.76953,19845.97461,18321.92188,18802.99805,18802.99805
2020/12/2,18801.74414,19308.33008,18347.71875,19201.0918,19201.0918
2020/12/3,19205.92578,19566.19141,18925.78516,19445.39844,19445.39844
2020/12/4,19446.9668,19511.4043,18697.19336,18699.76563,18699.76563
2020/12/5,18698.38477,19160.44922,18590.19336,19154.23047,19154.23047
2020/12/6,19154.17969,19390.5,18897.89453,19345.12109,19345.12109
2020/12/7,19343.12891,19411.82813,18931.14258,19191.63086,19191.63086
2020/12/8,19191.5293,19283.47852,18269.94531,18321.14453,18321.14453
2020/12/9,18320.88477,18626.29297,17935.54688,18553.91602,18553.91602
2020/12/10,18553.29883,18553.29883,17957.06445,18264.99219,18264.99219
2020/12/11,18263.92969,18268.45313,17619.5332,18058.9043,18058.9043
2020/12/12,18051.32031,18919.55078,18046.04102,18803.65625,18803.65625
2020/12/13,18806.76563,19381.53516,18734.33203,19142.38281,19142.38281
2020/12/14,19144.49219,19305.09961,19012.70898,19246.64453,19246.64453
2020/12/15,19246.91992,19525.00781,19079.8418,19417.07617,19417.07617
2020/12/16,19418.81836,21458.9082,19298.31641,21310.59766,21310.59766
2020/12/17,21308.35156,23642.66016,21234.67578,22805.16211,22805.16211
2020/12/18,22806.79688,23238.60156,22399.8125,23137.96094,23137.96094
2020/12/19,23132.86523,24085.85547,22826.47266,23869.83203,23869.83203
2020/12/20,23861.76563,24209.66016,23147.71094,23477.29492,23477.29492
2020/12/21,23474.45508,24059.98242,22159.36719,22803.08203,22803.08203
2020/12/22,22794.03906,23789.90234,22430.60547,23783.0293,23783.0293
2020/12/23,23781.97461,24024.49023,22802.64648,23241.3457,23241.3457
2020/12/24,23240.20313,23768.33789,22777.59766,23735.94922,23735.94922
2020/12/25,23733.57031,24710.10156,23463.67383,24664.79102,24664.79102
2020/12/26,24677.01563,26718.07031,24522.68945,26437.03711,26437.03711
2020/12/27,26439.37305,28288.83984,25922.76953,26272.29492,26272.29492
2020/12/28,26280.82227,27389.11133,26207.64063,27084.80859,27084.80859
2020/12/29,27081.81055,27370.7207,25987.29883,27362.4375,27362.4375
2020/12/30,27360.08984,28937.74023,27360.08984,28840.95313,28840.95313
2020/12/31,28841.57422,29244.87695,28201.99219,29001.7207,29001.7207
2021/1/1,28994.00977,29600.62695,28803.58594,29374.15234,29374.15234
2021/1/2,29376.45508,33155.11719,29091.18164,32127.26758,32127.26758
2021/1/3,32129.4082,34608.55859,32052.31641,32782.02344,32782.02344
2021/1/4,32810.94922,33440.21875,28722.75586,31971.91406,31971.91406
2021/1/5,31977.04102,34437.58984,30221.1875,33992.42969,33992.42969
2021/1/6,34013.61328,36879.69922,33514.03516,36824.36328,36824.36328
2021/1/7,36833.875,40180.36719,36491.19141,39371.04297,39371.04297
2021/1/8,39381.76563,41946.73828,36838.63672,40797.60938,40797.60938
2021/1/9,40788.64063,41436.35156,38980.875,40254.54688,40254.54688
2021/1/10,40254.21875,41420.19141,35984.62891,38356.44141,38356.44141
2021/1/11,38346.53125,38346.53125,30549.59961,35566.65625,35566.65625
2021/1/12,35516.35938,36568.52734,32697.97656,33922.96094,33922.96094
2021/1/13,33915.12109,37599.96094,32584.66797,37316.35938,37316.35938
2021/1/14,37325.10938,39966.40625,36868.5625,39187.32813,39187.32813
2021/1/15,39156.70703,39577.71094,34659.58984,36825.36719,36825.36719
2021/1/16,36821.64844,37864.36719,35633.55469,36178.14063,36178.14063
2021/1/17,36163.64844,36722.35156,34069.32031,35791.27734,35791.27734
2021/1/18,35792.23828,37299.28516,34883.84375,36630.07422,36630.07422
2021/1/19,36642.23438,37755.89063,36069.80469,36069.80469,36069.80469
2021/1/20,36050.11328,36378.32813,33570.47656,35547.75,35547.75
2021/1/21,35549.39844,35552.67969,30250.75,30825.69922,30825.69922
2021/1/22,30817.625,33811.85156,28953.37305,33005.76172,33005.76172
2021/1/23,32985.75781,33360.97656,31493.16016,32067.64258,32067.64258
2021/1/24,32064.37695,32944.00781,31106.68555,32289.37891,32289.37891
2021/1/25,32285.79883,34802.74219,32087.78711,32366.39258,32366.39258
2021/1/26,32358.61328,32794.55078,31030.26563,32569.84961,32569.84961
2021/1/27,32564.0293,32564.0293,29367.13867,30432.54688,30432.54688
2021/1/28,30441.04102,33858.3125,30023.20703,33466.09766,33466.09766
2021/1/29,34318.67188,38406.26172,32064.81445,34316.38672,34316.38672
2021/1/30,34295.93359,34834.70703,32940.1875,34269.52344,34269.52344
2021/1/31,34270.87891,34288.33203,32270.17578,33114.35938,33114.35938
2021/2/1,33114.57813,34638.21484,32384.22852,33537.17578,33537.17578
2021/2/2,33533.19922,35896.88281,33489.21875,35510.28906,35510.28906
2021/2/3,35510.82031,37480.1875,35443.98438,37472.08984,37472.08984
2021/2/4,37475.10547,38592.17578,36317.5,36926.06641,36926.06641
2021/2/5,36931.54688,38225.90625,36658.76172,38144.30859,38144.30859
2021/2/6,38138.38672,40846.54688,38138.38672,39266.01172,39266.01172
2021/2/7,39250.19141,39621.83594,37446.15234,38903.44141,38903.44141
2021/2/8,38886.82813,46203.92969,38076.32422,46196.46484,46196.46484
2021/2/9,46184.99219,48003.72266,45166.96094,46481.10547,46481.10547
2021/2/10,46469.76172,47145.56641,43881.15234,44918.18359,44918.18359
2021/2/11,44898.71094,48463.46875,44187.76172,47909.33203,47909.33203
2021/2/12,47877.03516,48745.73438,46424.97656,47504.85156,47504.85156
2021/2/13,47491.20313,48047.74609,46392.28125,47105.51563,47105.51563
2021/2/14,47114.50781,49487.64063,47114.50781,48717.28906,48717.28906
2021/2/15,48696.53516,48875.57031,46347.47656,47945.05859,47945.05859
2021/2/16,47944.45703,50341.10156,47201.30469,49199.87109,49199.87109
2021/2/17,49207.27734,52533.91406,49072.37891,52149.00781,52149.00781
2021/2/18,52140.97266,52474.10547,51015.76563,51679.79688,51679.79688
2021/2/19,51675.98047,56113.65234,50937.27734,55888.13281,55888.13281
2021/2/20,55887.33594,57505.22656,54626.55859,56099.51953,56099.51953
2021/2/21,56068.56641,58330.57031,55672.60938,57539.94531,57539.94531
2021/2/22,57532.73828,57533.39063,48967.56641,54207.32031,54207.32031
2021/2/23,54204.92969,54204.92969,45290.58984,48824.42578,48824.42578
2021/2/24,48835.08594,51290.13672,47213.5,49705.33203,49705.33203
2021/2/25,49709.08203,51948.96875,47093.85156,47093.85156,47093.85156
2021/2/26,47180.46484,48370.78516,44454.84375,46339.76172,46339.76172
2021/2/27,46344.77344,48253.26953,45269.02734,46188.45313,46188.45313
2021/2/28,46194.01563,46716.42969,43241.61719,45137.76953,45137.76953
2021/3/1,45159.50391,49784.01563,45115.09375,49631.24219,49631.24219
2021/3/2,49612.10547,50127.51172,47228.84375,48378.98828,48378.98828
2021/3/3,48415.81641,52535.13672,48274.32031,50538.24219,50538.24219
2021/3/4,50522.30469,51735.08984,47656.92969,48561.16797,48561.16797
2021/3/5,48527.03125,49396.42969,46542.51563,48927.30469,48927.30469
2021/3/6,48899.23047,49147.21875,47257.52734,48912.38281,48912.38281
2021/3/7,48918.67969,51384.36719,48918.67969,51206.69141,51206.69141
2021/3/8,51174.11719,52314.07031,49506.05469,52246.52344,52246.52344
2021/3/9,52272.96875,54824.11719,51981.83203,54824.11719,54824.11719
2021/3/10,54824.01172,57258.25391,53290.89063,56008.55078,56008.55078
2021/3/11,55963.17969,58091.0625,54484.59375,57805.12109,57805.12109
2021/3/12,57821.21875,57996.62109,55376.64844,57332.08984,57332.08984
2021/3/13,57343.37109,61683.86328,56217.97266,61243.08594,61243.08594
2021/3/14,61221.13281,61597.91797,59302.31641,59302.31641,59302.31641
2021/3/15,59267.42969,60540.99219,55393.16406,55907.19922,55907.19922
2021/3/16,55840.78516,56833.17969,53555.02734,56804.90234,56804.90234
2021/3/17,56825.82813,58969.81641,54528.62891,58870.89453,58870.89453
2021/3/18,58893.07813,60116.25,54253.57813,57858.92188,57858.92188
2021/3/19,57850.44141,59498.375,56643.70313,58346.65234,58346.65234
2021/3/20,58332.26172,60031.28516,58213.29688,58313.64453,58313.64453
2021/3/21,58309.91406,58767.89844,56005.61719,57523.42188,57523.42188
2021/3/22,57517.89063,58471.48047,54288.15625,54529.14453,54529.14453
2021/3/23,54511.66016,55985.44141,53470.69531,54738.94531,54738.94531
2021/3/24,54710.48828,57262.38281,52514.33203,52774.26563,52774.26563
2021/3/25,52726.74609,53392.38672,50856.57031,51704.16016,51704.16016
2021/3/26,51683.01172,55137.3125,51579.85547,55137.3125,55137.3125
2021/3/27,55137.56641,56568.21484,54242.91016,55973.51172,55973.51172
2021/3/28,55974.94141,56610.3125,55071.11328,55950.74609,55950.74609
2021/3/29,55947.89844,58342.09766,55139.33984,57750.19922,57750.19922
2021/3/30,57750.13281,59447.22266,57251.55078,58917.69141,58917.69141
2021/3/31,58930.27734,59930.02734,57726.41797,58918.83203,58918.83203
2021/4/1,58926.5625,59586.07031,58505.27734,59095.80859,59095.80859
2021/4/2,59098.87891,60267.1875,58869.28125,59384.3125,59384.3125
2021/4/3,59397.41016,60110.26953,57603.89063,57603.89063,57603.89063
2021/4/4,57604.83984,58913.74609,57168.67578,58758.55469,58758.55469
2021/4/5,58760.875,59891.29688,57694.82422,59057.87891,59057.87891
2021/4/6,59171.93359,59479.57813,57646.80859,58192.35938,58192.35938
2021/4/7,58186.50781,58731.14453,55604.02344,56048.9375,56048.9375
2021/4/8,56099.91406,58338.73828,55879.08594,58323.95313,58323.95313
2021/4/9,58326.5625,58937.04688,57807.86328,58245.00391,58245.00391
2021/4/10,58253.77734,61276.66406,58038.70703,59793.23438,59793.23438
2021/4/11,59846.23047,60790.55469,59289.79688,60204.96484,60204.96484
2021/4/12,60175.94531,61253.03516,59589.875,59893.45313,59893.45313
2021/4/13,59890.01953,63742.28516,59869.95703,63503.45703,63503.45703
2021/4/14,63523.75391,64863.09766,61554.79688,63109.69531,63109.69531
2021/4/15,63075.19531,63821.67188,62208.96484,63314.01172,63314.01172
2021/4/16,63258.50391,63594.72266,60222.53125,61572.78906,61572.78906
2021/4/17,61529.92188,62572.17578,60361.35156,60683.82031,60683.82031
2021/4/18,60701.88672,61057.45703,52829.53516,56216.18359,56216.18359
2021/4/19,56191.58594,57520.05469,54368.59375,55724.26563,55724.26563
2021/4/20,55681.79297,57062.14844,53448.04688,56473.03125,56473.03125
2021/4/21,56471.12891,56757.97266,53695.46875,53906.08984,53906.08984
2021/4/22,53857.10547,55410.23047,50583.8125,51762.27344,51762.27344
2021/4/23,51739.80859,52120.79297,47714.66406,51093.65234,51093.65234
2021/4/24,51143.22656,51167.5625,48805.28516,50050.86719,50050.86719
2021/4/25,50052.83203,50506.01953,47159.48438,49004.25391,49004.25391
2021/4/26,49077.79297,54288.00391,48852.79688,54021.75391,54021.75391
2021/4/27,54030.30469,55416.96484,53319.1875,55033.11719,55033.11719
2021/4/28,55036.63672,56227.20703,53887.91797,54824.70313,54824.70313
2021/4/29,54858.08984,55115.84375,52418.02734,53555.10938,53555.10938
2021/4/30,53568.66406,57900.71875,53129.60156,57750.17578,57750.17578
2021/5/1,57714.66406,58448.33984,57052.27344,57828.05078,57828.05078
2021/5/2,57825.86328,57902.59375,56141.90625,56631.07813,56631.07813
2021/5/3,56620.27344,58973.30859,56590.87109,57200.29297,57200.29297
2021/5/4,57214.17969,57214.17969,53191.42578,53333.53906,53333.53906
2021/5/5,53252.16406,57911.36328,52969.05469,57424.00781,57424.00781
2021/5/6,57441.30859,58363.31641,55382.50781,56396.51563,56396.51563
2021/5/7,56413.95313,58606.63281,55321.84766,57356.40234,57356.40234
2021/5/8,57352.76563,59464.61328,56975.21094,58803.77734,58803.77734
2021/5/9,58877.39063,59210.88281,56482.00391,58232.31641,58232.31641
2021/5/10,58250.87109,59519.35547,54071.45703,55859.79688,55859.79688
2021/5/11,55847.24219,56872.54297,54608.65234,56704.57422,56704.57422
2021/5/12,56714.53125,57939.36328,49150.53516,49150.53516,49150.53516
2021/5/13,49735.43359,51330.84375,46980.01953,49716.19141,49716.19141
2021/5/14,49682.98047,51438.11719,48868.57813,49880.53516,49880.53516
2021/5/15,49855.49609,50639.66406,46664.14063,46760.1875,46760.1875
2021/5/16,46716.63672,49720.04297,43963.35156,46456.05859,46456.05859
2021/5/17,46415.89844,46623.55859,42207.28906,43537.51172,43537.51172
2021/5/18,43488.05859,45812.45703,42367.83203,42909.40234,42909.40234
2021/5/19,42944.97656,43546.11719,30681.49609,37002.44141,37002.44141
2021/5/20,36753.66797,42462.98438,35050.61719,40782.73828,40782.73828
2021/5/21,40596.94922,42172.17188,33616.45313,37304.69141,37304.69141
2021/5/22,37371.03125,38831.05469,35383.68359,37536.63281,37536.63281
2021/5/23,37531.44922,38289.21875,31227.33984,34770.58203,34770.58203
2021/5/24,34700.36328,39835.14063,34551.08203,38705.98047,38705.98047
2021/5/25,38795.78125,39776.35156,36581.42969,38402.22266,38402.22266
2021/5/26,38392.625,40782.07813,37905.83594,39294.19922,39294.19922
2021/5/27,39316.89063,40379.61719,37247.90234,38436.96875,38436.96875
2021/5/28,38507.08203,38856.96875,34779.03906,35697.60547,35697.60547
2021/5/29,35684.15625,37234.5,33693.92969,34616.06641,34616.06641
2021/5/30,34607.40625,36400.66797,33520.73828,35678.12891,35678.12891
2021/5/31,35658.59375,37468.25,34241.94531,37332.85547,37332.85547
2021/6/1,37293.79297,37896.73438,35787.08594,36684.92578,36684.92578
2021/6/2,36699.92188,38231.33984,35966.30859,37575.17969,37575.17969
2021/6/3,37599.41016,39478.95313,37243.97266,39208.76563,39208.76563
2021/6/4,39242.48438,39242.48438,35717.72266,36894.40625,36894.40625
2021/6/5,36880.15625,37917.71484,34900.41406,35551.95703,35551.95703
2021/6/6,35538.60938,36436.42188,35304.57813,35862.37891,35862.37891
2021/6/7,35835.26563,36790.57031,33480.64063,33560.70703,33560.70703
2021/6/8,33589.51953,34017.38672,31114.44336,33472.63281,33472.63281
2021/6/9,33416.97656,37537.37109,32475.86523,37345.12109,37345.12109
2021/6/10,37389.51563,38334.32422,35847.59375,36702.59766,36702.59766
2021/6/11,36697.03125,37608.69531,36044.44922,37334.39844,37334.39844
2021/6/12,37340.14453,37408.92578,34728.19141,35552.51563,35552.51563
2021/6/13,35555.78906,39322.78125,34864.10938,39097.85938,39097.85938
2021/6/14,39016.96875,40978.36328,38757.28516,40218.47656,40218.47656
2021/6/15,40427.16797,41295.26953,39609.46875,40406.26953,40406.26953
2021/6/16,40168.69141,40516.77734,38176.03516,38347.0625,38347.0625
2021/6/17,38341.42188,39513.67188,37439.67578,38053.50391,38053.50391
2021/6/18,38099.47656,38187.26172,35255.85547,35787.24609,35787.24609
2021/6/19,35854.52734,36457.79688,34933.0625,35615.87109,35615.87109
2021/6/20,35563.14063,36059.48438,33432.07422,35698.29688,35698.29688
2021/6/21,35641.14453,35721.64063,31295.93555,31676.69336,31676.69336
2021/6/22,31622.37695,33292.45313,28893.62109,32505.66016,32505.66016
2021/6/23,32515.71484,34753.41016,31772.63281,33723.02734,33723.02734
2021/6/24,33682.80078,35228.85156,32385.21484,34662.4375,34662.4375
2021/6/25,34659.10547,35487.24609,31350.88477,31637.7793,31637.7793
2021/6/26,31594.66406,32637.58789,30184.50195,32186.27734,32186.27734
2021/6/27,32287.52344,34656.12891,32071.75781,34649.64453,34649.64453
2021/6/28,34679.12109,35219.89063,33902.07422,34434.33594,34434.33594
2021/6/29,34475.55859,36542.10938,34252.48438,35867.77734,35867.77734
2021/6/30,35908.38672,36074.75781,34086.15234,35040.83594,35040.83594
2021/7/1,35035.98438,35035.98438,32883.78125,33572.11719,33572.11719
2021/7/2,33549.60156,33939.58984,32770.67969,33897.04688,33897.04688
2021/7/3,33854.42188,34909.26172,33402.69531,34668.54688,34668.54688
2021/7/4,34665.56641,35937.56641,34396.47656,35287.78125,35287.78125
2021/7/5,35284.34375,35284.34375,33213.66016,33746.00391,33746.00391
2021/7/6,33723.50781,35038.53516,33599.91797,34235.19531,34235.19531
2021/7/7,34225.67969,34997.66406,33839.28906,33855.32813,33855.32813
2021/7/8,33889.60547,33907.90625,32133.18359,32877.37109,32877.37109
2021/7/9,32861.67188,34042.29297,32318.88086,33798.01172,33798.01172
2021/7/10,33811.24219,34209.07031,33116.01172,33520.51953,33520.51953
2021/7/11,33509.07813,34584.70313,33346.73828,34240.1875,34240.1875
2021/7/12,34254.01563,34592.15625,32697.30859,33155.84766,33155.84766
2021/7/13,33125.46875,33327.10156,32261.41992,32702.02539,32702.02539
2021/7/14,32723.8457,33061.39844,31639.125,32822.34766,32822.34766
2021/7/15,32827.875,33159.64063,31175.70898,31780.73047,31780.73047
2021/7/16,31841.55078,32218.40625,31100.67383,31421.53906,31421.53906
2021/7/17,31397.30859,31935.94531,31223.99023,31533.06836,31533.06836
2021/7/18,31533.88477,32398.99609,31215.49219,31796.81055,31796.81055
2021/7/19,31800.01172,31885.85938,30563.73438,30817.83203,30817.83203
2021/7/20,30838.28516,31006.1875,29360.95508,29807.34766,29807.34766
2021/7/21,29796.28516,32752.32617,29526.18359,32110.69336,32110.69336
